event,fight,fighter1,fighter2
"

  The Ultimate Fighter: Team Nogueira vs. Team Mir Finale

   ",<200 http://ufcstats.com/fight-details/bacb62c4f2058fd8>,http://ufcstats.com/fighter-details/37b1696e6d115957,http://ufcstats.com/fighter-details/b18fb36a4aa00093
"

  UFC Fight Night - Fight for the Troops

   ",<200 http://ufcstats.com/fight-details/11c3035dd9104e50>,http://ufcstats.com/fighter-details/dd37fd509af89f15,http://ufcstats.com/fighter-details/ab8900ae1f1dfd4c
"

  UFC Fight Night - Fight for the Troops

   ",<200 http://ufcstats.com/fight-details/0f235698600c962e>,http://ufcstats.com/fighter-details/9fe85152f351e737,http://ufcstats.com/fighter-details/fb1538b46877a695
"

  UFC Fight Night - Fight for the Troops

   ",<200 http://ufcstats.com/fight-details/d8f64b001cd590fa>,http://ufcstats.com/fighter-details/f1f9e48a0d150757,http://ufcstats.com/fighter-details/38b50fd1e1b5b656
"

  UFC Fight Night - Fight for the Troops

   ",<200 http://ufcstats.com/fight-details/83406cd29d3c2d0f>,http://ufcstats.com/fighter-details/89b8d1bf1ff09d1d,http://ufcstats.com/fighter-details/cbf94e4c4af4ff6d
"

  UFC Fight Night - Fight for the Troops

   ",<200 http://ufcstats.com/fight-details/d90567f7d4372160>,http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fighter-details/eb29176b03dfa888
"

  UFC Fight Night - Fight for the Troops

   ",<200 http://ufcstats.com/fight-details/ecfe522e5f1e766b>,http://ufcstats.com/fighter-details/9583662df31d943f,http://ufcstats.com/fighter-details/91d73ee59347ac16
"

  UFC Fight Night - Fight for the Troops

   ",<200 http://ufcstats.com/fight-details/44c9ca6a502db390>,http://ufcstats.com/fighter-details/2f3f12002564bb55,http://ufcstats.com/fighter-details/3ba3b5cc94498437
"

  UFC Fight Night - Fight for the Troops

   ",<200 http://ufcstats.com/fight-details/79298011365a6d90>,http://ufcstats.com/fighter-details/484acc7b0f856ce9,http://ufcstats.com/fighter-details/aa79d5399571068e
"

  UFC Fight Night - Fight for the Troops

   ",<200 http://ufcstats.com/fight-details/c4e16d57dd9a1b39>,http://ufcstats.com/fighter-details/058e4e08a1ad8aba,http://ufcstats.com/fighter-details/abbc737317f66b81
"

  UFC Fight Night - Fight for the Troops

   ",<200 http://ufcstats.com/fight-details/2f736846aebbf12d>,http://ufcstats.com/fighter-details/75f871836d41f90f,http://ufcstats.com/fighter-details/7f0b4a75ef3039a3
"

  UFC 91: Couture vs Lesnar

   ",<200 http://ufcstats.com/fight-details/75577b11361cb645>,http://ufcstats.com/fighter-details/513c6f1715e547a8,http://ufcstats.com/fighter-details/0aa92558424ced9e
"

  UFC 91: Couture vs Lesnar

   ",<200 http://ufcstats.com/fight-details/821c27f0dbb27e86>,http://ufcstats.com/fighter-details/cb139171ed1b69fe,http://ufcstats.com/fighter-details/79899ecf62020f6d
"

  UFC 91: Couture vs Lesnar

   ",<200 http://ufcstats.com/fight-details/c739195deef32b45>,http://ufcstats.com/fighter-details/a149d6bc670cdb60,http://ufcstats.com/fighter-details/eff47295daf721a6
"

  UFC 91: Couture vs Lesnar

   ",<200 http://ufcstats.com/fight-details/e94d7bfb0c92e30d>,http://ufcstats.com/fighter-details/270b89c00ef0c55c,http://ufcstats.com/fighter-details/7649c4c95b824488
"

  UFC 91: Couture vs Lesnar

   ",<200 http://ufcstats.com/fight-details/bfd846ad4d597bbb>,http://ufcstats.com/fighter-details/427b5953ac8e3a27,http://ufcstats.com/fighter-details/52cae54377b433b7
"

  UFC 91: Couture vs Lesnar

   ",<200 http://ufcstats.com/fight-details/958bd435389dd12a>,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b,http://ufcstats.com/fighter-details/04d5718ed2661e8c
"

  UFC 91: Couture vs Lesnar

   ",<200 http://ufcstats.com/fight-details/9e99536eae6d709b>,http://ufcstats.com/fighter-details/18968f97ad34f15c,http://ufcstats.com/fighter-details/6a2f7c151031653d
"

  UFC 91: Couture vs Lesnar

   ",<200 http://ufcstats.com/fight-details/8191b8edfde3b9c3>,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce,http://ufcstats.com/fighter-details/cbe79765d44bd172
"

  UFC 91: Couture vs Lesnar

   ",<200 http://ufcstats.com/fight-details/b34fb9e15fbd6b3b>,http://ufcstats.com/fighter-details/31123249b0bbf52e,http://ufcstats.com/fighter-details/b732b326c362fb62
"

  UFC 90: Silva vs Cote

   ",<200 http://ufcstats.com/fight-details/2281dea0c5903a2f>,http://ufcstats.com/fighter-details/1f454354805b6f75,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2
"

  UFC 90: Silva vs Cote

   ",<200 http://ufcstats.com/fight-details/64da1f4774624b72>,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,http://ufcstats.com/fighter-details/dd37fd509af89f15
"

  UFC 90: Silva vs Cote

   ",<200 http://ufcstats.com/fight-details/27868eac1d141498>,http://ufcstats.com/fighter-details/7d96bc577e5178b2,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2
"

  UFC 90: Silva vs Cote

   ",<200 http://ufcstats.com/fight-details/af4cbb9072814a86>,http://ufcstats.com/fighter-details/63def5a5662a6917,http://ufcstats.com/fighter-details/492b202d2064e7a9
"

  UFC 90: Silva vs Cote

   ",<200 http://ufcstats.com/fight-details/d5a0e8c67ed8abe0>,http://ufcstats.com/fighter-details/029880cdbf5ca089,http://ufcstats.com/fighter-details/20205040232ed0f3
"

  UFC 90: Silva vs Cote

   ",<200 http://ufcstats.com/fight-details/3feb2a8de9cf37da>,http://ufcstats.com/fighter-details/cfb65863d5099327,http://ufcstats.com/fighter-details/1fd4fbdcc67de844
"

  UFC 90: Silva vs Cote

   ",<200 http://ufcstats.com/fight-details/80fd1902547e0744>,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,http://ufcstats.com/fighter-details/9f1641c08cf8fbe2
"

  UFC 90: Silva vs Cote

   ",<200 http://ufcstats.com/fight-details/34d1bfdde8ea3e11>,http://ufcstats.com/fighter-details/d0c29452d3272603,http://ufcstats.com/fighter-details/049d698d773eb3e1
"

  UFC 90: Silva vs Cote

   ",<200 http://ufcstats.com/fight-details/854c64fe481e65ee>,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e,http://ufcstats.com/fighter-details/04643fd03d9159cc
"

  UFC 90: Silva vs Cote

   ",<200 http://ufcstats.com/fight-details/cfbeeffd65101ae1>,http://ufcstats.com/fighter-details/0359313549d230a1,http://ufcstats.com/fighter-details/6da99156486ed6c2
"

  UFC 89: Bisping vs Leben

   ",<200 http://ufcstats.com/fight-details/1776c84e3d22d7cc>,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,http://ufcstats.com/fighter-details/d43a048a880efdff
"

  UFC 89: Bisping vs Leben

   ",<200 http://ufcstats.com/fight-details/01d71345ba7ea6f9>,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a,http://ufcstats.com/fighter-details/fa315e6c77eee106
"

  UFC 89: Bisping vs Leben

   ",<200 http://ufcstats.com/fight-details/781017bfa44d4058>,http://ufcstats.com/fighter-details/24b033b3daf1c9df,http://ufcstats.com/fighter-details/d1152823307d7e7c
"

  UFC 89: Bisping vs Leben

   ",<200 http://ufcstats.com/fight-details/f24db9d7c3636a2a>,http://ufcstats.com/fighter-details/91acd6910b802a9e,http://ufcstats.com/fighter-details/9b74de674c355425
"

  UFC 89: Bisping vs Leben

   ",<200 http://ufcstats.com/fight-details/cc9cabc1fc747aaf>,http://ufcstats.com/fighter-details/b7d524c77c27389b,http://ufcstats.com/fighter-details/aac5ac38148f0528
"

  UFC 89: Bisping vs Leben

   ",<200 http://ufcstats.com/fight-details/0510d12ad43ede89>,http://ufcstats.com/fighter-details/473ce3aa581251a2,http://ufcstats.com/fighter-details/b2acebbef8da14ea
"

  UFC 89: Bisping vs Leben

   ",<200 http://ufcstats.com/fight-details/550daf3853d050ba>,http://ufcstats.com/fighter-details/68dd7b3783c19f9c,http://ufcstats.com/fighter-details/6b7bc7eaf2465387
"

  UFC 89: Bisping vs Leben

   ",<200 http://ufcstats.com/fight-details/194f8d501f318ada>,http://ufcstats.com/fighter-details/1efa064872f089d0,http://ufcstats.com/fighter-details/a8aba6fd8a463043
"

  UFC 89: Bisping vs Leben

   ",<200 http://ufcstats.com/fight-details/cd5336ef8b2329f4>,http://ufcstats.com/fighter-details/33011768c3c4dc9a,http://ufcstats.com/fighter-details/501b07aec9b8fc2d
"

  UFC 89: Bisping vs Leben

   ",<200 http://ufcstats.com/fight-details/9b8c29f50d452025>,http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fighter-details/80c0bed43da0e27b
"

  UFC 89: Bisping vs Leben

   ",<200 http://ufcstats.com/fight-details/757c11f17278b06a>,http://ufcstats.com/fighter-details/58bc81376286b3d3,http://ufcstats.com/fighter-details/1208ffc5be6e31ad
"

  UFC Fight Night: Diaz vs Neer

   ",<200 http://ufcstats.com/fight-details/9fc232c3829a1ef0>,http://ufcstats.com/fighter-details/8355922d564b152c,http://ufcstats.com/fighter-details/d1a1314976c50bef
"

  UFC Fight Night: Diaz vs Neer

   ",<200 http://ufcstats.com/fight-details/d460961065f1198b>,http://ufcstats.com/fighter-details/c47df9303d318c67,http://ufcstats.com/fighter-details/86f582852a5b240a
"

  UFC Fight Night: Diaz vs Neer

   ",<200 http://ufcstats.com/fight-details/3818a33c9103c88f>,http://ufcstats.com/fighter-details/4130a743d9d22163,http://ufcstats.com/fighter-details/06f36cf4bd97ec77
"

  UFC Fight Night: Diaz vs Neer

   ",<200 http://ufcstats.com/fight-details/505d3d9b006014c8>,http://ufcstats.com/fighter-details/f59f1d3a2ff13edd,http://ufcstats.com/fighter-details/0541480fbf719d86
"

  UFC Fight Night: Diaz vs Neer

   ",<200 http://ufcstats.com/fight-details/830bf05d0ee635a1>,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac,http://ufcstats.com/fighter-details/d35c3ed553b71fa2
"

  UFC Fight Night: Diaz vs Neer

   ",<200 http://ufcstats.com/fight-details/43e8fcd8e4d015fb>,http://ufcstats.com/fighter-details/af5b208e97f5d382,http://ufcstats.com/fighter-details/aae99701b21554e4
"

  UFC Fight Night: Diaz vs Neer

   ",<200 http://ufcstats.com/fight-details/f6ea148cfeb1aaf7>,http://ufcstats.com/fighter-details/3bad7ef643840f67,http://ufcstats.com/fighter-details/a6959da32f0e6b5d
"

  UFC Fight Night: Diaz vs Neer

   ",<200 http://ufcstats.com/fight-details/d23b05f33b741c47>,http://ufcstats.com/fighter-details/497ba5b12a4bfc47,http://ufcstats.com/fighter-details/6803d4d6908354ac
"

  UFC Fight Night: Diaz vs Neer

   ",<200 http://ufcstats.com/fight-details/2822226962195259>,http://ufcstats.com/fighter-details/5b2d7906aa894274,http://ufcstats.com/fighter-details/1fd4fbdcc67de844
"

  UFC Fight Night: Diaz vs Neer

   ",<200 http://ufcstats.com/fight-details/1992dcae0699200e>,http://ufcstats.com/fighter-details/d0c29452d3272603,http://ufcstats.com/fighter-details/054defd5420a551f
"

  UFC 88: Breakthrough

   ",<200 http://ufcstats.com/fight-details/3e126f482e9a84b8>,http://ufcstats.com/fighter-details/ee779c43a8926d52,http://ufcstats.com/fighter-details/a390eb8a9b2df298
"

  UFC 88: Breakthrough

   ",<200 http://ufcstats.com/fight-details/c5574b79e31a1b2b>,http://ufcstats.com/fighter-details/d897897060f10a3a,http://ufcstats.com/fighter-details/98b80a717b9bda17
"

  UFC 88: Breakthrough

   ",<200 http://ufcstats.com/fight-details/a34dc525a16ce375>,http://ufcstats.com/fighter-details/1ccf4e7caff270df,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75
"

  UFC 88: Breakthrough

   ",<200 http://ufcstats.com/fight-details/b74ecc368d3ecbc4>,http://ufcstats.com/fighter-details/a8e6a69796280f17,http://ufcstats.com/fighter-details/8b69839f3555a67b
"

  UFC 88: Breakthrough

   ",<200 http://ufcstats.com/fight-details/cafb86764ea92268>,http://ufcstats.com/fighter-details/9bcf8603ceb25680,http://ufcstats.com/fighter-details/31123249b0bbf52e
"

  UFC 88: Breakthrough

   ",<200 http://ufcstats.com/fight-details/976f7f5e7537c62b>,http://ufcstats.com/fighter-details/aa1952ec0b3dd8e1,http://ufcstats.com/fighter-details/8a59d346dc976a10
"

  UFC 88: Breakthrough

   ",<200 http://ufcstats.com/fight-details/0568994b8323d640>,http://ufcstats.com/fighter-details/c80095f6092271a7,http://ufcstats.com/fighter-details/83d0de122f2f9664
"

  UFC 88: Breakthrough

   ",<200 http://ufcstats.com/fight-details/81734d11cb6a8ebb>,http://ufcstats.com/fighter-details/2be6596a9db33bf5,http://ufcstats.com/fighter-details/5be86bb2f78fef2f
"

  UFC 88: Breakthrough

   ",<200 http://ufcstats.com/fight-details/9a596aaa2b9a18db>,http://ufcstats.com/fighter-details/55a7b2d4e54ffac9,http://ufcstats.com/fighter-details/1c86754617d9813a
"

  UFC 87: Seek And Destroy

   ",<200 http://ufcstats.com/fight-details/a23b4817f0b773c8>,http://ufcstats.com/fighter-details/6506c1d34da9c013,http://ufcstats.com/fighter-details/6f018c039b4d5d80
"

  UFC 87: Seek And Destroy

   ",<200 http://ufcstats.com/fight-details/b2013a8b4ed68c8d>,http://ufcstats.com/fighter-details/513c6f1715e547a8,http://ufcstats.com/fighter-details/7450525c7ba032a0
"

  UFC 87: Seek And Destroy

   ",<200 http://ufcstats.com/fight-details/e915c1987050eac8>,http://ufcstats.com/fighter-details/dc0f07928009a127,http://ufcstats.com/fighter-details/cc6f9d1e89f3449a
"

  UFC 87: Seek And Destroy

   ",<200 http://ufcstats.com/fight-details/c2fd7ee22721846c>,http://ufcstats.com/fighter-details/cb139171ed1b69fe,http://ufcstats.com/fighter-details/daf1b84aebd6602b
"

  UFC 87: Seek And Destroy

   ",<200 http://ufcstats.com/fight-details/31362d9ea15127b2>,http://ufcstats.com/fighter-details/427b5953ac8e3a27,http://ufcstats.com/fighter-details/2be6596a9db33bf5
"

  UFC 87: Seek And Destroy

   ",<200 http://ufcstats.com/fight-details/e2a61ec3bc83da98>,http://ufcstats.com/fighter-details/eff47295daf721a6,http://ufcstats.com/fighter-details/93ce4ac89e3d7652
"

  UFC 87: Seek And Destroy

   ",<200 http://ufcstats.com/fight-details/4f7a7a0b67f085b3>,http://ufcstats.com/fighter-details/1eacf73d6a0055dc,http://ufcstats.com/fighter-details/dd8aec6de7035943
"

  UFC 87: Seek And Destroy

   ",<200 http://ufcstats.com/fight-details/c5e0e4ee11903076>,http://ufcstats.com/fighter-details/07f72a2a7591b409,http://ufcstats.com/fighter-details/cc300e9aa3063431
"

  UFC 87: Seek And Destroy

   ",<200 http://ufcstats.com/fight-details/c92a4fe402579c49>,http://ufcstats.com/fighter-details/a56607a451e4c70d,http://ufcstats.com/fighter-details/2f3f12002564bb55
"

  UFC 87: Seek And Destroy

   ",<200 http://ufcstats.com/fight-details/204fe39cf94f45dc>,http://ufcstats.com/fighter-details/484acc7b0f856ce9,http://ufcstats.com/fighter-details/b732b326c362fb62
"

  UFC: Silva vs Irvin

   ",<200 http://ufcstats.com/fight-details/4eafb2657c3781f5>,http://ufcstats.com/fighter-details/1f454354805b6f75,http://ufcstats.com/fighter-details/a7f4d0902bb64092
"

  UFC: Silva vs Irvin

   ",<200 http://ufcstats.com/fight-details/512f2d10f92d0d36>,http://ufcstats.com/fighter-details/fa315e6c77eee106,http://ufcstats.com/fighter-details/46e2ca71fd5089cb
"

  UFC: Silva vs Irvin

   ",<200 http://ufcstats.com/fight-details/9f14f080b08e6869>,http://ufcstats.com/fighter-details/f2688492b9a525a3,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e
"

  UFC: Silva vs Irvin

   ",<200 http://ufcstats.com/fight-details/333c9e6f3cc8f91e>,http://ufcstats.com/fighter-details/0ff11cc094e887bc,http://ufcstats.com/fighter-details/20bcc9966affb19c
"

  UFC: Silva vs Irvin

   ",<200 http://ufcstats.com/fight-details/51ae1d8a663ae1fe>,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b,http://ufcstats.com/fighter-details/365fee2da473b177
"

  UFC: Silva vs Irvin

   ",<200 http://ufcstats.com/fight-details/403bed9fe983b10a>,http://ufcstats.com/fighter-details/5d7bdab5e03e3216,http://ufcstats.com/fighter-details/dd992d569aaebee6
"

  UFC: Silva vs Irvin

   ",<200 http://ufcstats.com/fight-details/b9b8509c568dc144>,http://ufcstats.com/fighter-details/89b8d1bf1ff09d1d,http://ufcstats.com/fighter-details/a0b91014e9d16a76
"

  UFC: Silva vs Irvin

   ",<200 http://ufcstats.com/fight-details/82f2afc6d7db44f3>,http://ufcstats.com/fighter-details/23a16ebe733e3041,http://ufcstats.com/fighter-details/91d73ee59347ac16
"

  UFC: Silva vs Irvin

   ",<200 http://ufcstats.com/fight-details/f8b6468621db85ca>,http://ufcstats.com/fighter-details/cbf94e4c4af4ff6d,http://ufcstats.com/fighter-details/3ba3b5cc94498437
"

  UFC: Silva vs Irvin

   ",<200 http://ufcstats.com/fight-details/62f487635d7a9bb0>,http://ufcstats.com/fighter-details/7e69a4b0961aa555,http://ufcstats.com/fighter-details/f74e037b97917027
"

  UFC: Silva vs Irvin

   ",<200 http://ufcstats.com/fight-details/8d26509990b6e518>,http://ufcstats.com/fighter-details/9f1641c08cf8fbe2,http://ufcstats.com/fighter-details/058e4e08a1ad8aba
"

  UFC 86: Jackson vs Griffin

   ",<200 http://ufcstats.com/fight-details/ae674ec42bd0a979>,http://ufcstats.com/fighter-details/fcffee71cff5530e,http://ufcstats.com/fighter-details/ffc088e64fab57e9
"

  UFC 86: Jackson vs Griffin

   ",<200 http://ufcstats.com/fight-details/6760e48a36571feb>,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,http://ufcstats.com/fighter-details/91186547a7f3f758
"

  UFC 86: Jackson vs Griffin

   ",<200 http://ufcstats.com/fight-details/51b0cc51799e7d5d>,http://ufcstats.com/fighter-details/79899ecf62020f6d,http://ufcstats.com/fighter-details/75e5fec9f72910ef
"

  UFC 86: Jackson vs Griffin

   ",<200 http://ufcstats.com/fight-details/ac82d28aaa5faaf0>,http://ufcstats.com/fighter-details/dd37fd509af89f15,http://ufcstats.com/fighter-details/91acd6910b802a9e
"

  UFC 86: Jackson vs Griffin

   ",<200 http://ufcstats.com/fight-details/61f0ceb980c1ae81>,http://ufcstats.com/fighter-details/20205040232ed0f3,http://ufcstats.com/fighter-details/04643fd03d9159cc
"

  UFC 86: Jackson vs Griffin

   ",<200 http://ufcstats.com/fight-details/bbe3d2a2ad8d204e>,http://ufcstats.com/fighter-details/270b89c00ef0c55c,http://ufcstats.com/fighter-details/75f871836d41f90f
"

  UFC 86: Jackson vs Griffin

   ",<200 http://ufcstats.com/fight-details/66f0238fac31130f>,http://ufcstats.com/fighter-details/282fa667ff9c51ed,http://ufcstats.com/fighter-details/04d5718ed2661e8c
"

  UFC 86: Jackson vs Griffin

   ",<200 http://ufcstats.com/fight-details/13858ffdaaef5671>,http://ufcstats.com/fighter-details/ccd1299e0345e0ce,http://ufcstats.com/fighter-details/5f87a5c00b3d17ed
"

  UFC 86: Jackson vs Griffin

   ",<200 http://ufcstats.com/fight-details/bcefcb29bec709d6>,http://ufcstats.com/fighter-details/231926533134ec1f,http://ufcstats.com/fighter-details/abbc737317f66b81
"

  The Ultimate Fighter: Team Rampage vs Team Forrest Finale

   ",<200 http://ufcstats.com/fight-details/98b1ee14ad4ea1c6>,http://ufcstats.com/fighter-details/234f3767ff0e5701,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f
"

  The Ultimate Fighter: Team Rampage vs Team Forrest Finale

   ",<200 http://ufcstats.com/fight-details/0064bbc554d85421>,http://ufcstats.com/fighter-details/2650e2f846a30f64,http://ufcstats.com/fighter-details/5d7bdab5e03e3216
"

  The Ultimate Fighter: Team Rampage vs Team Forrest Finale

   ",<200 http://ufcstats.com/fight-details/31c2d8648b06a001>,http://ufcstats.com/fighter-details/82e7929bf6c2b689,http://ufcstats.com/fighter-details/9583662df31d943f
"

  The Ultimate Fighter: Team Rampage vs Team Forrest Finale

   ",<200 http://ufcstats.com/fight-details/7ddaf46a81b7e616>,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,http://ufcstats.com/fighter-details/18968f97ad34f15c
"

  The Ultimate Fighter: Team Rampage vs Team Forrest Finale

   ",<200 http://ufcstats.com/fight-details/61d89b0cb175430c>,http://ufcstats.com/fighter-details/d023ae89a2a4a41e,http://ufcstats.com/fighter-details/288aaa8f82040e02
"

  The Ultimate Fighter: Team Rampage vs Team Forrest Finale

   ",<200 http://ufcstats.com/fight-details/688c8b695e521ce8>,http://ufcstats.com/fighter-details/a149d6bc670cdb60,http://ufcstats.com/fighter-details/6da99156486ed6c2
"

  The Ultimate Fighter: Team Rampage vs Team Forrest Finale

   ",<200 http://ufcstats.com/fight-details/98a1121ffbc47657>,http://ufcstats.com/fighter-details/1fd4fbdcc67de844,http://ufcstats.com/fighter-details/05866d8c3a321856
"

  The Ultimate Fighter: Team Rampage vs Team Forrest Finale

   ",<200 http://ufcstats.com/fight-details/6aee27cc2610b56a>,http://ufcstats.com/fighter-details/31123249b0bbf52e,http://ufcstats.com/fighter-details/de62052b2ede65ba
"

  The Ultimate Fighter: Team Rampage vs Team Forrest Finale

   ",<200 http://ufcstats.com/fight-details/5288ef3edf1eda6e>,http://ufcstats.com/fighter-details/68c6cd5287b473a7,http://ufcstats.com/fighter-details/8d26912cd2aeb366
"

  The Ultimate Fighter: Team Rampage vs Team Forrest Finale

   ",<200 http://ufcstats.com/fight-details/0700b74037329215>,http://ufcstats.com/fighter-details/054defd5420a551f,http://ufcstats.com/fighter-details/42078a86d3dd037b
"

  UFC 85: Bedlam

   ",<200 http://ufcstats.com/fight-details/b3a3341a5db2d484>,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,http://ufcstats.com/fighter-details/621a6c59f88a44fe
"

  UFC 85: Bedlam

   ",<200 http://ufcstats.com/fight-details/761681c1ab0fdead>,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,http://ufcstats.com/fighter-details/a6fd2173d5e2d7f0
"

  UFC 85: Bedlam

   ",<200 http://ufcstats.com/fight-details/ff872fa3e9ec32a9>,http://ufcstats.com/fighter-details/9fe85152f351e737,http://ufcstats.com/fighter-details/b7d524c77c27389b
"

  UFC 85: Bedlam

   ",<200 http://ufcstats.com/fight-details/171007deb1cc56aa>,http://ufcstats.com/fighter-details/cfb65863d5099327,http://ufcstats.com/fighter-details/a8e6a69796280f17
"

  UFC 85: Bedlam

   ",<200 http://ufcstats.com/fight-details/0fe3681eb934bdc3>,http://ufcstats.com/fighter-details/492b202d2064e7a9,http://ufcstats.com/fighter-details/fa315e6c77eee106
"

  UFC 85: Bedlam

   ",<200 http://ufcstats.com/fight-details/4a482ad5b021bb25>,http://ufcstats.com/fighter-details/8b69839f3555a67b,http://ufcstats.com/fighter-details/cb46dface0e28a2c
"

  UFC 85: Bedlam

   ",<200 http://ufcstats.com/fight-details/94f880f25dd011cd>,http://ufcstats.com/fighter-details/eb29176b03dfa888,http://ufcstats.com/fighter-details/8a59d346dc976a10
"

  UFC 85: Bedlam

   ",<200 http://ufcstats.com/fight-details/f8f73efa2d4cc566>,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b,http://ufcstats.com/fighter-details/1c86754617d9813a
"

  UFC 85: Bedlam

   ",<200 http://ufcstats.com/fight-details/b976eb99de0f63ca>,http://ufcstats.com/fighter-details/24b033b3daf1c9df,http://ufcstats.com/fighter-details/5be86bb2f78fef2f
"

  UFC 85: Bedlam

   ",<200 http://ufcstats.com/fight-details/96c95cff535291d9>,http://ufcstats.com/fighter-details/9b74de674c355425,http://ufcstats.com/fighter-details/a8aba6fd8a463043
"

  UFC 85: Bedlam

   ",<200 http://ufcstats.com/fight-details/8a8400c6c42df59a>,http://ufcstats.com/fighter-details/69b69c0178c4004d,http://ufcstats.com/fighter-details/7f0b4a75ef3039a3
"

  UFC 84: Ill Will

   ",<200 http://ufcstats.com/fight-details/c9d3ccbfef600989>,http://ufcstats.com/fighter-details/73c7cfa551289285,http://ufcstats.com/fighter-details/029880cdbf5ca089
"

  UFC 84: Ill Will

   ",<200 http://ufcstats.com/fight-details/6baa381a75582d98>,http://ufcstats.com/fighter-details/a1f6999fe57236e0,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a
"

  UFC 84: Ill Will

   ",<200 http://ufcstats.com/fight-details/c5bef3da17e595ee>,http://ufcstats.com/fighter-details/132f860d02953f4c,http://ufcstats.com/fighter-details/af5b208e97f5d382
"

  UFC 84: Ill Will

   ",<200 http://ufcstats.com/fight-details/bd5edc0bfa0db8c8>,http://ufcstats.com/fighter-details/f7a7f7118d4b01b6,http://ufcstats.com/fighter-details/2f732dd9210d301f
"

  UFC 84: Ill Will

   ",<200 http://ufcstats.com/fight-details/e57d1260201e5101>,http://ufcstats.com/fighter-details/2924886ee9c4c527,http://ufcstats.com/fighter-details/3795fca327cbcf23
"

  UFC 84: Ill Will

   ",<200 http://ufcstats.com/fight-details/03d30a534dee8ac5>,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75,http://ufcstats.com/fighter-details/394f55ebca199124
"

  UFC 84: Ill Will

   ",<200 http://ufcstats.com/fight-details/004b9368337d3cd6>,http://ufcstats.com/fighter-details/d1152823307d7e7c,http://ufcstats.com/fighter-details/b034747dc1d15491
"

  UFC 84: Ill Will

   ",<200 http://ufcstats.com/fight-details/02d2da0420fbdd39>,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2,http://ufcstats.com/fighter-details/33011768c3c4dc9a
"

  UFC 84: Ill Will

   ",<200 http://ufcstats.com/fight-details/b376a6fb0ca4862e>,http://ufcstats.com/fighter-details/ab8900ae1f1dfd4c,http://ufcstats.com/fighter-details/cd7bafbeee1f29a0
"

  UFC 84: Ill Will

   ",<200 http://ufcstats.com/fight-details/1d00497a573d7f4c>,http://ufcstats.com/fighter-details/9bcf8603ceb25680,http://ufcstats.com/fighter-details/ad3041e61896b975
"

  UFC 84: Ill Will

   ",<200 http://ufcstats.com/fight-details/628d02b6046d5f73>,http://ufcstats.com/fighter-details/68dd7b3783c19f9c,http://ufcstats.com/fighter-details/f1b2a4365799c48b
"

  UFC 83: Serra vs St-Pierre 2

   ",<200 http://ufcstats.com/fight-details/67948da92e6c9bdc>,http://ufcstats.com/fighter-details/6506c1d34da9c013,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7
"

  UFC 83: Serra vs St-Pierre 2

   ",<200 http://ufcstats.com/fight-details/6ae2cd7feede5a33>,http://ufcstats.com/fighter-details/d897897060f10a3a,http://ufcstats.com/fighter-details/622f015c81a9b13a
"

  UFC 83: Serra vs St-Pierre 2

   ",<200 http://ufcstats.com/fight-details/b675c94f20551631>,http://ufcstats.com/fighter-details/52cae54377b433b7,http://ufcstats.com/fighter-details/c8136ab8aa32c974
"

  UFC 83: Serra vs St-Pierre 2

   ",<200 http://ufcstats.com/fight-details/8153c30fad5b2ad8>,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,http://ufcstats.com/fighter-details/da97d6c97d09c030
"

  UFC 83: Serra vs St-Pierre 2

   ",<200 http://ufcstats.com/fight-details/df3b75809b7fe252>,http://ufcstats.com/fighter-details/86f582852a5b240a,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce
"

  UFC 83: Serra vs St-Pierre 2

   ",<200 http://ufcstats.com/fight-details/96da5813683649f5>,http://ufcstats.com/fighter-details/2be6596a9db33bf5,http://ufcstats.com/fighter-details/dbaaf42313af90fa
